"","V85","V86","V87","V88","V89","V227","V211","V214","V248","V191","V242","V240","V141","C_COW_ALPHA","V84","V103","V29","V28","V25","V30","V32","V34","V35","V116","V115","V227.1","V229","V191.1","V248.1","V118","V115.1","V105"
"80970",3,3,3,3,3,1,5,1,7,3,70,2,7,"UKR",3,3,0,0,0,0,0,0,0,4,4,1,4,3,7,2,4,3
"80971",3,3,3,3,3,1,5,3,9,4,60,2,6,"UKR",1,1,0,0,0,0,0,0,0,3,1,1,4,4,9,3,1,2
"80972",3,3,3,3,3,3,2,4,9,1,71,2,3,"UKR",4,2,0,0,2,0,0,0,0,4,4,3,4,1,9,4,4,2
"80973",3,3,3,3,3,2,4,1,5,1,63,2,3,"UKR",4,2,0,0,0,0,0,0,0,4,4,2,3,1,5,4,4,3
"80974",3,3,3,3,3,2,2,1,9,4,84,2,9,"UKR",3,2,0,0,0,0,0,0,0,3,3,2,4,4,9,2,3,3
"80975",3,3,3,3,3,3,5,4,8,4,21,1,9,"UKR",3,2,0,0,0,0,0,0,0,4,2,3,6,4,8,2,2,3
"80976",3,3,3,3,3,1,3,2,9,4,53,1,9,"UKR",2,2,0,0,0,0,0,0,0,3,2,1,4,4,9,2,2,2
"80977",3,3,3,3,3,1,2,1,9,4,62,2,3,"UKR",1,2,0,0,0,0,0,0,0,4,2,1,2,4,9,2,2,3
"80978",3,3,3,3,3,1,2,1,7,4,73,2,3,"UKR",3,2,0,0,0,0,0,0,0,4,3,1,4,4,7,3,3,4
"80979",3,3,3,3,3,1,2,1,7,4,25,1,8,"UKR",3,3,0,0,0,0,0,0,0,3,2,1,1,4,7,2,2,3
"80980",3,3,3,3,3,1,1,1,8,4,20,1,9,"UKR",3,2,0,0,0,0,0,0,0,2,2,1,6,4,8,2,2,2
"80981",3,3,3,3,3,1,3,2,9,2,63,2,3,"UKR",4,2,0,0,0,0,0,0,0,3,3,1,4,2,9,3,3,2
"80982",3,3,3,3,3,2,3,2,9,2,39,1,3,"UKR",3,3,0,0,0,0,0,0,0,3,3,2,1,2,9,3,3,2
"80983",3,3,3,3,3,1,3,2,9,2,60,2,3,"UKR",4,2,0,0,0,0,0,0,0,3,3,1,1,2,9,3,3,3
"80984",1,2,1,3,2,2,4,2,5,1,25,1,4,"UKR",3,3,0,0,0,0,0,0,0,3,3,2,2,1,5,3,3,3
"80985",3,3,3,3,3,2,4,2,9,2,50,2,1,"UKR",4,2,0,0,0,0,0,0,0,3,3,2,1,2,9,3,3,2
"80986",3,3,3,3,3,1,3,1,9,4,39,2,10,"UKR",1,2,0,0,0,0,0,0,0,2,2,1,5,4,9,2,2,2
"80987",3,3,3,3,3,1,1,1,9,4,69,2,9,"UKR",3,2,0,0,0,0,0,0,0,2,2,1,4,4,9,2,2,3
"80988",3,3,3,3,1,1,1,1,7,4,79,1,8,"UKR",3,1,0,0,0,0,0,0,0,2,2,1,4,4,7,2,2,2
"80989",3,3,3,3,3,1,2,1,9,4,65,2,2,"UKR",1,2,0,0,0,0,0,0,0,2,2,1,4,4,9,2,2,4
"80990",3,3,3,3,3,2,1,1,9,4,47,2,3,"UKR",4,2,0,0,0,0,0,0,0,3,3,2,1,4,9,2,3,3
"80991",1,3,1,3,3,2,2,1,9,4,58,2,4,"UKR",2,2,0,0,1,0,0,0,0,3,3,2,4,4,9,3,3,3
"80992",3,2,1,2,2,1,2,1,9,3,37,2,5,"UKR",3,2,0,1,1,0,0,0,0,3,3,1,1,3,9,3,3,2
"80993",3,3,2,1,3,1,3,2,9,3,67,2,8,"UKR",3,2,0,0,1,0,0,0,0,3,3,1,4,3,9,3,3,3
"80994",3,3,3,3,3,2,2,2,9,2,51,2,8,"UKR",2,2,1,1,1,0,0,0,0,3,3,2,1,2,9,3,3,2
"80995",3,3,3,3,3,2,4,2,5,2,65,2,5,"UKR",3,2,1,1,1,0,0,0,0,3,2,2,4,2,5,2,2,2
"80996",1,2,3,3,3,1,1,1,9,3,61,2,2,"UKR",2,3,0,1,0,0,0,0,0,4,4,1,2,3,9,2,4,3
"80997",3,3,3,3,3,1,3,1,5,2,18,2,3,"UKR",3,2,0,0,0,0,0,0,0,4,4,1,6,2,5,2,4,3
"80998",2,3,1,3,1,1,3,1,5,1,39,1,3,"UKR",3,4,0,0,0,0,0,0,0,3,4,1,7,1,5,3,4,3
"80999",1,2,3,3,3,2,1,1,9,3,72,1,2,"UKR",2,3,0,0,0,0,0,0,0,4,4,2,7,3,9,2,4,3
"81000",3,3,3,3,3,1,3,1,9,3,86,1,6,"UKR",2,2,0,0,0,0,0,0,0,3,2,1,4,3,9,3,2,2
"81001",2,2,2,2,3,2,4,1,8,4,21,1,2,"UKR",3,3,0,0,0,0,0,0,0,3,3,2,6,4,8,2,3,3
"81002",3,3,3,3,3,2,4,1,9,2,50,2,5,"UKR",3,1,0,0,0,0,0,0,0,3,3,2,1,2,9,3,3,2
"81003",3,3,3,3,3,1,4,2,9,4,77,2,6,"UKR",3,2,0,0,0,0,0,0,0,3,3,1,4,4,9,3,3,2
"81004",3,3,3,3,3,2,3,2,9,1,74,2,4,"UKR",3,2,0,0,0,0,0,0,0,3,3,2,4,1,9,3,3,2
"81005",3,3,3,3,3,2,2,1,8,1,47,2,3,"UKR",4,2,0,0,0,0,0,0,0,3,3,2,1,1,8,3,3,2
"81006",3,3,3,3,3,1,3,2,9,2,48,2,2,"UKR",4,3,0,0,0,0,0,0,0,3,3,1,5,2,9,3,3,3
"81007",3,3,3,3,3,1,2,1,9,2,33,2,4,"UKR",2,3,0,0,0,0,0,0,0,4,3,1,1,2,9,2,3,4
"81008",3,3,3,3,3,1,3,2,8,1,35,2,10,"UKR",3,2,0,0,2,0,0,0,0,4,2,1,2,1,8,1,2,4
"81009",3,3,3,3,3,1,2,1,7,2,39,1,3,"UKR",2,2,0,0,0,0,0,0,0,3,4,1,7,2,7,2,4,3
"81010",3,2,3,3,3,1,2,1,7,4,46,2,1,"UKR",3,3,0,0,0,0,0,0,0,4,3,1,2,4,7,3,3,3
"81011",3,3,3,3,3,1,1,1,9,4,61,2,8,"UKR",2,2,0,0,0,0,0,0,0,2,2,1,1,4,9,2,2,2
"81012",3,3,3,3,3,1,2,1,8,4,24,1,8,"UKR",3,3,0,0,0,0,0,0,0,3,3,1,6,4,8,2,3,3
"81013",3,3,3,3,3,3,2,1,7,4,41,2,3,"UKR",3,2,0,0,2,0,0,0,0,3,3,3,1,4,7,3,3,2
"81014",3,3,3,3,3,2,1,1,7,4,75,2,8,"UKR",2,2,0,0,0,0,0,0,0,2,2,2,4,4,7,2,2,3
"81015",3,3,3,3,3,2,1,2,9,4,44,1,8,"UKR",3,3,0,0,0,0,0,0,0,4,4,2,1,4,9,2,4,3
"81016",3,3,3,3,3,1,2,1,7,2,60,1,8,"UKR",2,1,0,0,0,0,0,1,1,2,3,1,4,2,7,2,3,3
"81017",3,2,1,1,3,1,3,2,9,3,59,1,8,"UKR",2,1,0,0,0,0,0,0,0,2,4,1,4,3,9,3,4,3
"81018",2,3,3,3,3,1,2,2,9,4,29,1,8,"UKR",2,1,0,0,0,0,0,0,2,2,2,1,1,4,9,2,2,4
"81019",1,3,2,3,1,1,2,3,9,4,26,2,7,"UKR",1,1,0,0,0,0,0,0,2,2,3,1,2,4,9,3,3,3
"81020",3,3,3,3,3,3,3,2,9,3,24,2,8,"UKR",2,3,0,0,0,0,0,0,0,3,2,3,1,3,9,2,2,2
"81021",3,3,3,3,3,2,4,3,9,3,30,2,8,"UKR",2,3,0,0,1,0,0,0,0,3,2,2,1,3,9,3,2,2
"81022",3,3,3,3,3,2,3,2,9,2,53,2,9,"UKR",2,3,0,1,0,0,0,1,0,2,2,2,1,2,9,3,2,2
"81023",2,2,2,2,2,3,2,3,8,3,24,2,7,"UKR",2,2,0,0,0,0,0,0,0,3,2,3,1,3,8,2,2,2
"81024",2,1,1,2,2,2,3,3,9,3,29,2,6,"UKR",3,2,1,1,1,0,1,0,1,3,3,2,1,3,9,2,3,3
"81025",2,3,3,2,3,3,3,3,9,NA,30,2,8,"UKR",2,1,0,0,0,0,0,0,0,1,2,3,1,NA,9,2,2,1
"81026",3,3,3,3,3,2,3,1,7,2,31,1,2,"UKR",4,2,0,0,0,0,0,0,0,3,3,2,1,2,7,3,3,3
"81027",3,3,3,3,3,2,3,1,5,4,18,2,4,"UKR",4,2,0,0,0,0,0,0,0,3,3,2,6,4,5,3,3,3
"81028",1,3,1,3,3,1,1,1,9,3,58,2,3,"UKR",3,2,1,0,1,0,0,0,0,4,4,1,2,3,9,4,4,2
"81029",3,3,3,3,3,2,1,1,9,2,30,2,3,"UKR",3,2,0,0,1,0,0,2,0,4,4,2,1,2,9,4,4,2
"81030",3,3,3,3,3,2,4,1,7,2,30,1,1,"UKR",4,2,0,0,0,0,0,0,0,4,4,2,1,2,7,4,4,2
"81031",3,3,3,3,3,2,4,1,7,2,35,2,3,"UKR",4,2,0,0,0,0,0,0,0,4,4,2,1,2,7,2,4,2
"81032",1,2,3,2,2,1,1,1,9,2,71,2,3,"UKR",3,3,0,0,0,1,1,1,0,4,4,1,4,2,9,3,4,3
"81033",1,2,3,3,3,1,2,2,8,1,38,2,3,"UKR",2,3,0,0,0,0,0,0,0,4,3,1,2,1,8,3,3,4
"81034",1,3,3,3,3,1,2,4,9,1,44,2,1,"UKR",3,2,0,0,0,0,0,0,0,4,4,1,1,1,9,4,4,4
"81035",2,1,3,3,3,2,1,1,9,1,44,2,2,"UKR",4,3,0,0,0,0,0,0,0,4,3,2,2,1,9,1,3,4
"81036",1,3,3,3,3,1,3,1,9,1,34,2,1,"UKR",3,1,0,0,0,0,0,0,2,4,3,1,1,1,9,3,3,4
"81037",3,3,3,3,3,1,2,1,9,1,56,2,3,"UKR",3,2,0,0,0,0,0,0,0,4,4,1,4,1,9,3,4,3
"81038",3,3,3,3,3,1,2,3,8,2,19,1,3,"UKR",2,2,0,0,0,0,0,0,0,3,3,1,6,2,8,3,3,3
"81039",3,3,1,3,3,2,1,1,8,1,61,2,2,"UKR",2,2,0,0,0,0,0,0,0,3,3,2,2,1,8,4,3,3
"81040",2,3,3,3,3,1,3,2,8,2,32,2,3,"UKR",2,2,0,0,0,0,0,0,0,3,3,1,3,2,8,3,3,3
"81041",2,3,3,3,3,2,3,2,5,3,30,2,7,"UKR",2,3,0,0,1,0,0,0,0,2,2,2,1,3,5,3,2,2
"81042",2,3,2,2,1,1,3,3,5,3,30,2,9,"UKR",2,2,1,1,1,1,2,1,1,3,2,1,1,3,5,2,2,2
"81043",2,2,3,2,2,2,3,2,5,3,36,1,7,"UKR",3,1,2,2,2,1,2,1,2,2,2,2,1,3,5,2,2,2
"81044",3,3,3,3,3,2,2,2,9,4,30,2,7,"UKR",4,2,0,0,1,0,0,1,0,1,1,2,1,4,9,1,1,1
"81045",2,2,3,2,2,3,3,3,5,3,36,1,9,"UKR",3,2,1,1,1,1,1,2,1,2,3,3,1,3,5,2,3,1
"81046",2,2,3,2,2,3,3,3,5,3,30,2,8,"UKR",3,2,0,0,0,0,0,0,0,3,2,3,1,3,5,3,2,3
"81047",2,2,2,2,2,1,2,2,9,3,72,2,7,"UKR",4,4,0,0,0,0,0,0,0,3,2,1,4,3,9,3,2,3
"81048",1,3,3,3,3,2,3,1,9,1,53,1,6,"UKR",3,2,0,0,0,0,0,0,0,3,2,2,1,1,9,3,2,2
"81049",1,3,3,3,3,2,3,2,9,3,40,2,8,"UKR",3,2,0,0,0,0,0,0,0,2,2,2,1,3,9,2,2,2
"81050",3,3,3,3,3,2,2,1,9,2,25,2,8,"UKR",3,2,0,0,0,0,0,0,0,2,2,2,1,2,9,2,2,2
"81051",2,3,3,3,3,1,3,2,9,2,50,2,7,"UKR",2,2,0,0,0,0,0,0,0,3,2,1,2,2,9,2,2,3
"81052",3,3,3,3,3,1,1,2,9,3,30,2,7,"UKR",4,1,0,0,0,0,0,0,0,3,3,1,1,3,9,4,3,2
"81053",3,3,3,3,3,1,2,1,9,2,25,1,6,"UKR",3,3,0,0,0,0,0,0,0,2,2,1,2,2,9,3,2,4
"81054",3,2,1,1,1,2,2,1,8,3,20,2,3,"UKR",4,3,0,0,0,0,0,0,0,3,3,2,2,3,8,3,3,4
"81055",1,1,1,2,1,1,2,2,9,3,47,2,3,"UKR",1,3,0,0,0,1,1,0,0,3,1,1,2,3,9,1,1,4
"81056",2,1,1,2,1,1,3,2,5,3,55,2,8,"UKR",2,2,0,0,0,0,0,0,0,3,2,1,2,3,5,2,2,3
"81057",3,3,3,3,3,1,2,1,9,2,25,1,4,"UKR",3,3,0,0,0,0,0,0,0,3,3,1,1,2,9,2,3,3
"81058",3,3,2,3,3,2,3,1,8,2,20,2,5,"UKR",4,3,0,0,0,0,0,0,0,3,3,2,2,2,8,3,3,3
"81059",3,3,3,3,3,1,3,1,9,2,58,1,1,"UKR",1,3,0,0,0,0,0,0,0,4,4,1,4,2,9,2,4,4
"81060",1,2,2,3,1,2,5,4,8,1,25,1,3,"UKR",2,4,1,0,0,0,0,0,0,4,4,2,1,1,8,4,4,3
"81061",3,3,3,3,3,3,3,3,7,3,54,1,3,"UKR",4,4,1,0,0,0,0,0,0,2,3,3,1,3,7,2,3,4
"81062",3,2,1,3,1,1,5,4,9,2,43,1,6,"UKR",3,2,1,0,0,0,0,0,0,3,3,1,1,2,9,2,3,3
"81063",3,3,3,3,3,1,4,3,9,1,24,2,3,"UKR",3,3,0,0,0,0,1,0,0,2,4,1,1,1,9,3,4,4
"81064",3,2,2,2,2,1,4,4,8,1,20,1,1,"UKR",4,3,0,0,1,0,0,0,0,4,4,1,2,1,8,4,4,4
"81065",1,2,3,3,3,2,5,4,8,1,22,1,8,"UKR",3,1,0,0,0,1,0,0,0,2,2,2,6,1,8,2,2,1
"81066",3,3,3,3,3,2,3,2,9,2,41,1,5,"UKR",3,2,0,0,0,0,0,0,0,2,2,2,1,2,9,2,2,3
"81067",1,3,3,3,3,1,5,4,9,1,51,1,6,"UKR",3,2,0,0,0,0,1,0,0,2,3,1,1,1,9,1,3,3
"81068",3,3,3,3,3,2,5,3,9,3,50,2,3,"UKR",3,2,0,0,0,0,0,0,0,3,3,2,1,3,9,3,3,3
"81069",3,2,2,2,2,2,2,2,7,2,23,1,4,"UKR",3,2,0,0,0,0,0,0,0,4,4,2,1,2,7,4,4,3
"81070",1,2,2,2,3,1,2,1,7,2,55,2,2,"UKR",1,2,0,0,2,0,0,0,0,4,4,1,1,2,7,4,4,4
"81071",3,3,3,3,3,3,4,1,5,2,57,2,4,"UKR",3,1,0,0,0,0,0,0,0,4,4,3,4,2,5,4,4,4
"81072",3,3,3,3,3,1,1,2,7,2,83,1,6,"UKR",3,1,0,0,0,0,0,0,0,4,4,1,4,2,7,4,4,3
"81073",3,3,3,3,3,1,1,1,2,2,80,1,7,"UKR",2,1,0,0,0,0,0,0,0,3,2,1,4,2,2,3,2,4
"81074",2,3,3,3,3,1,2,1,5,2,75,1,8,"UKR",1,1,0,0,0,0,0,0,0,4,4,1,4,2,5,4,4,2
"81075",1,1,2,2,2,1,4,4,9,4,51,2,2,"UKR",1,1,0,0,0,0,0,0,0,3,3,1,1,4,9,3,3,4
"81076",1,2,2,2,2,2,1,2,9,3,42,1,7,"UKR",2,1,0,0,0,0,0,0,0,4,4,2,1,3,9,4,4,4
"81077",1,3,3,3,3,1,5,3,7,3,58,2,5,"UKR",2,1,0,0,0,0,0,0,0,4,4,1,2,3,7,4,4,4
"81078",1,1,2,2,2,2,4,2,7,2,23,1,3,"UKR",4,1,0,0,0,0,0,0,0,4,4,2,1,2,7,4,4,4
"81079",3,3,3,3,3,1,3,2,7,2,57,2,1,"UKR",3,1,0,0,0,0,0,0,0,4,4,1,4,2,7,4,4,2
"81080",2,2,2,2,2,1,3,2,7,2,50,2,3,"UKR",3,2,0,0,0,0,0,0,0,3,3,1,7,2,7,3,3,3
"81081",2,3,3,3,3,2,2,1,9,4,31,2,3,"UKR",4,3,0,0,0,0,0,0,0,3,3,2,8,4,9,3,3,3
"81082",2,2,2,2,2,2,5,4,5,1,37,2,3,"UKR",4,2,0,0,0,0,0,0,0,3,3,2,1,1,5,3,3,3
"81083",3,3,3,3,3,2,5,4,7,1,42,1,2,"UKR",3,2,0,0,0,0,0,0,0,4,4,2,1,1,7,4,4,3
"81084",3,3,3,3,3,1,5,3,6,1,75,1,5,"UKR",2,2,1,1,0,0,0,0,0,3,4,1,4,1,6,4,4,2
"81085",3,3,3,3,3,2,4,2,7,2,40,1,5,"UKR",3,3,0,0,0,0,0,0,0,3,3,2,1,2,7,4,3,3
